"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|NO5","Without sequence","99.88","",""
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|NO5","Without sequence","101.3","",""
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|NO5","Without sequence","106.81","",""
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|NO5","Without sequence","105.66","",""
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|NO5","Without sequence","103.4","",""
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|NO5","Without sequence","101.68","",""
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|NO5","Without sequence","99.38","",""
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|NO5","Without sequence","101.8","",""
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|NO5","Without sequence","88.77","",""
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|NO5","Without sequence","82.83","",""
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|NO5","Without sequence","80.1","",""
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|NO5","Without sequence","76.65","",""
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|NO5","Without sequence","74.85","",""
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|NO5","Without sequence","74.42","",""
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|NO5","Without sequence","73.5","",""
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|NO5","Without sequence","72.24","",""
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|NO5","Without sequence","70.85","",""
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|NO5","Without sequence","69.22","",""
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|NO5","Without sequence","70.56","",""
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|NO5","Without sequence","72.52","",""
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|NO5","Without sequence","73.31","",""
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|NO5","Without sequence","73.01","",""
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|NO5","Without sequence","72.25","",""
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|NO5","Without sequence","70.56","",""
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|NO5","Without sequence","67.89","",""
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|NO5","Without sequence","69.94","",""
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|NO5","Without sequence","70.71","",""
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|NO5","Without sequence","72.84","",""
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|NO5","Without sequence","74.22","",""
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|NO5","Without sequence","75.81","",""
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|NO5","Without sequence","73.82","",""
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|NO5","Without sequence","73.06","",""
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|NO5","Without sequence","70.93","",""
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|NO5","Without sequence","67.66","",""
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|NO5","Without sequence","66.15","",""
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|NO5","Without sequence","66.07","",""
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|NO5","Without sequence","64.1","",""
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|NO5","Without sequence","64.95","",""
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|NO5","Without sequence","66.06","",""
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|NO5","Without sequence","66.74","",""
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|NO5","Without sequence","67.34","",""
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|NO5","Without sequence","69.41","",""
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|NO5","Without sequence","73.36","",""
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|NO5","Without sequence","76.74","",""
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|NO5","Without sequence","81.14","",""
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|NO5","Without sequence","80.63","",""
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|NO5","Without sequence","81.84","",""
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|NO5","Without sequence","80.39","",""
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|NO5","Without sequence","77.04","",""
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|NO5","Without sequence","79.15","",""
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|NO5","Without sequence","82.32","",""
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|NO5","Without sequence","86.62","",""
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|NO5","Without sequence","91.86","",""
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|NO5","Without sequence","94.64","",""
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|NO5","Without sequence","85.26","",""
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|NO5","Without sequence","79.06","",""
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|NO5","Without sequence","78.41","",""
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|NO5","Without sequence","74.67","",""
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|NO5","Without sequence","69.34","",""
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|NO5","Without sequence","69.65","",""
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|NO5","Without sequence","67.08","",""
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|NO5","Without sequence","65.98","",""
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|NO5","Without sequence","64.03","",""
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|NO5","Without sequence","64.93","",""
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|NO5","Without sequence","70.57","",""
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|NO5","Without sequence","79.95","",""
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|NO5","Without sequence","83.84","",""
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|NO5","Without sequence","96.42","",""
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|NO5","Without sequence","97.39","",""
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|NO5","Without sequence","94.88","",""
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|NO5","Without sequence","90.26","",""
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|NO5","Without sequence","83.86","",""
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|NO5","Without sequence","82.15","",""
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|NO5","Without sequence","84.5","",""
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|NO5","Without sequence","89.44","",""
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|NO5","Without sequence","97.02","",""
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|NO5","Without sequence","100.69","",""
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|NO5","Without sequence","99.37","",""
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|NO5","Without sequence","94.28","",""
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|NO5","Without sequence","94.99","",""
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|NO5","Without sequence","90.26","",""
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|NO5","Without sequence","86.9","",""
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|NO5","Without sequence","85.73","",""
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|NO5","Without sequence","80.55","",""
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|NO5","Without sequence","79.74","",""
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|NO5","Without sequence","79.99","",""
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|NO5","Without sequence","78.26","",""
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|NO5","Without sequence","77.59","",""
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|NO5","Without sequence","81.55","",""
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|NO5","Without sequence","91.15","",""
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|NO5","Without sequence","100.21","",""
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|NO5","Without sequence","128.84","",""
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|NO5","Without sequence","126.06","",""
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|NO5","Without sequence","108.76","",""
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|NO5","Without sequence","100.78","",""
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|NO5","Without sequence","100.43","",""
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|NO5","Without sequence","92.22","",""
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|NO5","Without sequence","93.22","",""
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|NO5","Without sequence","101.57","",""
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|NO5","Without sequence","108.16","",""
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|NO5","Without sequence","102.99","",""
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|NO5","Without sequence","123.62","",""
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|NO5","Without sequence","108.31","",""
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|NO5","Without sequence","92.53","",""
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|NO5","Without sequence","84.12","",""
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|NO5","Without sequence","81.9","",""
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|NO5","Without sequence","77.69","",""
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|NO5","Without sequence","69.89","",""
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|NO5","Without sequence","69.36","",""
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|NO5","Without sequence","68.47","",""
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|NO5","Without sequence","67.56","",""
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|NO5","Without sequence","67.31","",""
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|NO5","Without sequence","67.28","",""
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|NO5","Without sequence","70.65","",""
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|NO5","Without sequence","79.94","",""
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|NO5","Without sequence","95.35","",""
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|NO5","Without sequence","102.87","",""
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|NO5","Without sequence","106.91","",""
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|NO5","Without sequence","107.66","",""
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|NO5","Without sequence","114.06","",""
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|NO5","Without sequence","117.92","",""
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|NO5","Without sequence","117.97","",""
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|NO5","Without sequence","121.82","",""
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|NO5","Without sequence","124.84","",""
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|NO5","Without sequence","136.44","",""
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|NO5","Without sequence","120.01","",""
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|NO5","Without sequence","110.96","",""
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|NO5","Without sequence","106.61","",""
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|NO5","Without sequence","97.51","",""
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|NO5","Without sequence","91.36","",""
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|NO5","Without sequence","81.56","",""
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|NO5","Without sequence","77.34","",""
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|NO5","Without sequence","74.8","",""
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|NO5","Without sequence","72.96","",""
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|NO5","Without sequence","72.58","",""
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|NO5","Without sequence","75.17","",""
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|NO5","Without sequence","78.49","",""
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|NO5","Without sequence","88.6","",""
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|NO5","Without sequence","107.84","",""
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|NO5","Without sequence","122.24","",""
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|NO5","Without sequence","118.63","",""
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|NO5","Without sequence","107.9","",""
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|NO5","Without sequence","104.6","",""
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|NO5","Without sequence","90.65","",""
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|NO5","Without sequence","84.91","",""
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|NO5","Without sequence","83.75","",""
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|NO5","Without sequence","91.33","",""
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|NO5","Without sequence","96.44","",""
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|NO5","Without sequence","101.44","",""
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|NO5","Without sequence","100.48","",""
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|NO5","Without sequence","91.18","",""
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|NO5","Without sequence","84.28","",""
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|NO5","Without sequence","80.54","",""
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|NO5","Without sequence","77.43","",""
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|NO5","Without sequence","71.33","",""
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|NO5","Without sequence","68.4","",""
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|NO5","Without sequence","65.34","",""
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|NO5","Without sequence","64.05","",""
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|NO5","Without sequence","62.76","",""
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|NO5","Without sequence","63.32","",""
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|NO5","Without sequence","65.85","",""
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|NO5","Without sequence","74.97","",""
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|NO5","Without sequence","83.25","",""
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|NO5","Without sequence","101.04","",""
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|NO5","Without sequence","99.87","",""
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|NO5","Without sequence","92.39","",""
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|NO5","Without sequence","83.85","",""
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|NO5","Without sequence","75.71","",""
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|NO5","Without sequence","75.15","",""
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|NO5","Without sequence","75.5","",""
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|NO5","Without sequence","75.21","",""
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|NO5","Without sequence","82.23","",""
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|NO5","Without sequence","90.89","",""
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|NO5","Without sequence","88.86","",""
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|NO5","Without sequence","79.68","",""
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|NO5","Without sequence","75.82","",""
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|NO5","Without sequence","73.01","",""
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|NO5","Without sequence","70.69","",""
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|NO5","Without sequence","66.69","",""
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|NO5","Without sequence","67.62","",""
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|NO5","Without sequence","65.35","",""
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|NO5","Without sequence","65.42","",""
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|NO5","Without sequence","63.68","",""
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|NO5","Without sequence","63.7","",""
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|NO5","Without sequence","63.59","",""
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|NO5","Without sequence","64.45","",""
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|NO5","Without sequence","68.55","",""
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|NO5","Without sequence","74.82","",""
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|NO5","Without sequence","78.85","",""
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|NO5","Without sequence","73.57","",""
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|NO5","Without sequence","72.51","",""
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|NO5","Without sequence","69.75","",""
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|NO5","Without sequence","70.79","",""
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|NO5","Without sequence","73.39","",""
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|NO5","Without sequence","76.82","",""
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|NO5","Without sequence","85.26","",""
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|NO5","Without sequence","92.18","",""
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|NO5","Without sequence","96.97","",""
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|NO5","Without sequence","88.91","",""
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|NO5","Without sequence","79.24","",""
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|NO5","Without sequence","73.39","",""
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|NO5","Without sequence","70.42","",""
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|NO5","Without sequence","66.99","",""
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|NO5","Without sequence","61.48","",""
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|NO5","Without sequence","59.04","",""
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|NO5","Without sequence","56.46","",""
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|NO5","Without sequence","52.98","",""
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|NO5","Without sequence","50.06","",""
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|NO5","Without sequence","52.09","",""
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|NO5","Without sequence","52.42","",""
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|NO5","Without sequence","48.87","",""
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|NO5","Without sequence","53.0","",""
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|NO5","Without sequence","56.09","",""
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|NO5","Without sequence","57.2","",""
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|NO5","Without sequence","58.1","",""
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|NO5","Without sequence","58.31","",""
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|NO5","Without sequence","58.05","",""
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|NO5","Without sequence","58.02","",""
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|NO5","Without sequence","58.77","",""
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|NO5","Without sequence","59.96","",""
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|NO5","Without sequence","60.38","",""
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|NO5","Without sequence","61.49","",""
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|NO5","Without sequence","60.39","",""
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|NO5","Without sequence","57.98","",""
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|NO5","Without sequence","56.7","",""
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|NO5","Without sequence","56.06","",""
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|NO5","Without sequence","55.03","",""
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|NO5","Without sequence","53.78","",""
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|NO5","Without sequence","52.88","",""
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|NO5","Without sequence","52.49","",""
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|NO5","Without sequence","52.32","",""
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|NO5","Without sequence","52.19","",""
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|NO5","Without sequence","52.98","",""
"22/01/2024 06:00:00 - 22/01/2024 07:00:00","BZN|NO5","Without sequence","52.98","",""
"22/01/2024 07:00:00 - 22/01/2024 08:00:00","BZN|NO5","Without sequence","59.84","",""
"22/01/2024 08:00:00 - 22/01/2024 09:00:00","BZN|NO5","Without sequence","62.97","",""
"22/01/2024 09:00:00 - 22/01/2024 10:00:00","BZN|NO5","Without sequence","61.14","",""
"22/01/2024 10:00:00 - 22/01/2024 11:00:00","BZN|NO5","Without sequence","62.92","",""
"22/01/2024 11:00:00 - 22/01/2024 12:00:00","BZN|NO5","Without sequence","61.45","",""
"22/01/2024 12:00:00 - 22/01/2024 13:00:00","BZN|NO5","Without sequence","59.82","",""
